gene,source,term_id,term_name
AKT1,GO:BP,GO:0009408,response to heat
AKT1,GO:BP,GO:0009725,response to hormone
AKT1,GO:BP,GO:0010467,gene expression
AKT1,GO:BP,GO:0010507,negative regulation of autophagy
AKT1,GO:BP,GO:0010595,positive regulation of endothelial cell migration
AKT1,GO:BP,GO:0010628,positive regulation of gene expression
AKT1,GO:BP,GO:0010628,positive regulation of gene expression
AKT1,GO:BP,GO:0010628,positive regulation of gene expression
AKT1,GO:BP,GO:0010629,negative regulation of gene expression
AKT1,GO:BP,GO:0010748,negative regulation of long-chain fatty acid import across plasma membrane
AKT1,GO:BP,GO:0010761,fibroblast migration
AKT1,GO:BP,GO:0010763,positive regulation of fibroblast migration
AKT1,GO:BP,GO:0010765,positive regulation of sodium ion transport
AKT1,GO:BP,GO:0010907,positive regulation of glucose metabolic process
AKT1,GO:BP,GO:0010975,regulation of neuron projection development
AKT1,GO:BP,GO:0010975,regulation of neuron projection development
AKT1,GO:BP,GO:0016242,negative regulation of macroautophagy
AKT1,GO:BP,GO:0016310,phosphorylation
AKT1,GO:BP,GO:0016477,cell migration
AKT1,GO:BP,GO:0016567,protein ubiquitination
AKT1,GO:BP,GO:0018105,peptidyl-serine phosphorylation
AKT1,GO:BP,GO:0018107,peptidyl-threonine phosphorylation
AKT1,GO:BP,GO:0019221,cytokine-mediated signaling pathway
AKT1,GO:BP,GO:0022605,mammalian oogenesis stage
AKT1,GO:BP,GO:0030154,cell differentiation
AKT1,GO:BP,GO:0030163,protein catabolic process
AKT1,GO:BP,GO:0030307,positive regulation of cell growth
AKT1,GO:BP,GO:0030334,regulation of cell migration
AKT1,GO:BP,GO:0030334,regulation of cell migration
AKT1,GO:BP,GO:0030335,positive regulation of cell migration
AKT1,GO:BP,GO:0030335,positive regulation of cell migration
AKT1,GO:BP,GO:0030335,positive regulation of cell migration
AKT1,GO:BP,GO:0030335,positive regulation of cell migration
AKT1,GO:BP,GO:0030336,negative regulation of cell migration
AKT1,GO:BP,GO:0031145,anaphase-promoting complex-dependent catabolic process
AKT1,GO:BP,GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
AKT1,GO:BP,GO:0031295,T cell costimulation
AKT1,GO:BP,GO:0031397,negative regulation of protein ubiquitination
AKT1,GO:BP,GO:0031641,regulation of myelination
AKT1,GO:BP,GO:0031663,lipopolysaccharide-mediated signaling pathway
AKT1,GO:BP,GO:0031669,cellular response to nutrient levels
AKT1,GO:BP,GO:0031929,TOR signaling
AKT1,GO:BP,GO:0031999,negative regulation of fatty acid beta-oxidation
AKT1,GO:BP,GO:0032079,positive regulation of endodeoxyribonuclease activity
AKT1,GO:BP,GO:0032094,response to food
AKT1,GO:BP,GO:0032287,peripheral nervous system myelin maintenance
AKT1,GO:BP,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process
AKT1,GO:BP,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process
AKT1,GO:BP,GO:0032869,cellular response to insulin stimulus
AKT1,GO:BP,GO:0032869,cellular response to insulin stimulus
AKT1,GO:BP,GO:0032869,cellular response to insulin stimulus
AKT1,GO:BP,GO:0032880,regulation of protein localization
AKT1,GO:BP,GO:0033138,positive regulation of peptidyl-serine phosphorylation
AKT1,GO:BP,GO:0033554,cellular response to stress
AKT1,GO:BP,GO:0034122,negative regulation of toll-like receptor signaling pathway
AKT1,GO:BP,GO:0034123,positive regulation of toll-like receptor signaling pathway
AKT1,GO:BP,GO:0034142,toll-like receptor 4 signaling pathway
AKT1,GO:BP,GO:0034198,cellular response to amino acid starvation
AKT1,GO:BP,GO:0034405,response to fluid shear stress
AKT1,GO:BP,GO:0035519,protein K29-linked ubiquitination
AKT1,GO:BP,GO:0035556,intracellular signal transduction
AKT1,GO:BP,GO:0035556,intracellular signal transduction
AKT1,GO:BP,GO:0035655,interleukin-18-mediated signaling pathway
AKT1,GO:BP,GO:0035924,cellular response to vascular endothelial growth factor stimulus
AKT1,GO:BP,GO:0036294,cellular response to decreased oxygen levels
AKT1,GO:BP,GO:0036316,SREBP-SCAP complex retention in endoplasmic reticulum
AKT1,GO:BP,GO:0036416,tRNA stabilization
AKT1,GO:BP,GO:0036444,calcium import into the mitochondrion
AKT1,GO:BP,GO:0036444,calcium import into the mitochondrion
AKT1,GO:BP,GO:0036499,PERK-mediated unfolded protein response
AKT1,GO:BP,GO:0038202,TORC1 signaling
AKT1,GO:BP,GO:0042593,glucose homeostasis
AKT1,GO:BP,GO:0042981,regulation of apoptotic process
AKT1,GO:BP,GO:0042981,regulation of apoptotic process
AKT1,GO:BP,GO:0043001,Golgi to plasma membrane protein transport
AKT1,GO:BP,GO:0043066,negative regulation of apoptotic process
AKT1,GO:BP,GO:0043066,negative regulation of apoptotic process
AKT1,GO:BP,GO:0043066,negative regulation of apoptotic process
AKT1,GO:BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process
AKT1,GO:BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process
AKT1,GO:BP,GO:0043276,anoikis
AKT1,GO:BP,GO:0043488,regulation of mRNA stability
AKT1,GO:BP,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction
AKT1,GO:BP,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction
AKT1,GO:BP,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction
AKT1,GO:BP,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction
AKT1,GO:BP,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction
AKT1,GO:BP,GO:0043536,positive regulation of blood vessel endothelial cell migration
AKT1,GO:BP,GO:0043536,positive regulation of blood vessel endothelial cell migration
AKT1,GO:BP,GO:0045429,positive regulation of nitric oxide biosynthetic process
AKT1,GO:BP,GO:0045542,positive regulation of cholesterol biosynthetic process
AKT1,GO:BP,GO:0045542,positive regulation of cholesterol biosynthetic process
AKT1,GO:BP,GO:0045600,positive regulation of fat cell differentiation
AKT1,GO:BP,GO:0045724,positive regulation of cilium assembly
AKT1,GO:BP,GO:0045724,positive regulation of cilium assembly
AKT1,GO:BP,GO:0045725,positive regulation of glycogen biosynthetic process
AKT1,GO:BP,GO:0045725,positive regulation of glycogen biosynthetic process
AKT1,GO:BP,GO:0045746,negative regulation of Notch signaling pathway
AKT1,GO:BP,GO:0045861,negative regulation of proteolysis
AKT1,GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II
AKT1,GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II
AKT1,GO:BP,GO:0045947,negative regulation of translational initiation
AKT1,GO:BP,GO:0045948,positive regulation of translational initiation
AKT1,GO:BP,GO:0046209,nitric oxide metabolic process
AKT1,GO:BP,GO:0046326,positive regulation of D-glucose import
AKT1,GO:BP,GO:0046622,positive regulation of organ growth
AKT1,GO:BP,GO:0046777,protein autophosphorylation
AKT1,GO:BP,GO:0046889,positive regulation of lipid biosynthetic process
AKT1,GO:BP,GO:0046889,positive regulation of lipid biosynthetic process
AKT1,GO:BP,GO:0048009,insulin-like growth factor receptor signaling pathway
AKT1,GO:BP,GO:0048009,insulin-like growth factor receptor signaling pathway
AKT1,GO:BP,GO:0048266,behavioral response to pain
AKT1,GO:BP,GO:0048661,positive regulation of smooth muscle cell proliferation
AKT1,GO:BP,GO:0051146,striated muscle cell differentiation
AKT1,GO:BP,GO:0051247,positive regulation of protein metabolic process
AKT1,GO:BP,GO:0051604,protein maturation
AKT1,GO:BP,GO:0051604,protein maturation
AKT1,GO:BP,GO:0051604,protein maturation
AKT1,GO:BP,GO:0060079,excitatory postsynaptic potential
AKT1,GO:BP,GO:0060416,response to growth hormone
AKT1,GO:BP,GO:0060627,regulation of vesicle-mediated transport
AKT1,GO:BP,GO:0060644,mammary gland epithelial cell differentiation
AKT1,GO:BP,GO:0060716,labyrinthine layer blood vessel development
AKT1,GO:BP,GO:0061512,protein localization to cilium
AKT1,GO:BP,GO:0070141,response to UV-A
AKT1,GO:BP,GO:0070848,response to growth factor
AKT1,GO:BP,GO:0070972,protein localization to endoplasmic reticulum
AKT1,GO:BP,GO:0070979,protein K11-linked ubiquitination
AKT1,GO:BP,GO:0071277,cellular response to calcium ion
AKT1,GO:BP,GO:0071356,cellular response to tumor necrosis factor
AKT1,GO:BP,GO:0071363,cellular response to growth factor stimulus
AKT1,GO:BP,GO:0071364,cellular response to epidermal growth factor stimulus
AKT1,GO:BP,GO:0071364,cellular response to epidermal growth factor stimulus
AKT1,GO:BP,GO:0071380,cellular response to prostaglandin E stimulus
AKT1,GO:BP,GO:0072350,tricarboxylic acid metabolic process
AKT1,GO:BP,GO:0072655,establishment of protein localization to mitochondrion
AKT1,GO:BP,GO:0072656,maintenance of protein location in mitochondrion
AKT1,GO:BP,GO:0072752,cellular response to rapamycin
AKT1,GO:BP,GO:0085020,protein K6-linked ubiquitination
AKT1,GO:BP,GO:0090201,negative regulation of release of cytochrome c from mitochondria
AKT1,GO:BP,GO:0090201,negative regulation of release of cytochrome c from mitochondria
AKT1,GO:BP,GO:0097011,cellular response to granulocyte macrophage colony-stimulating factor stimulus
AKT1,GO:BP,GO:0097194,execution phase of apoptosis
AKT1,GO:BP,GO:0097700,vascular endothelial cell response to laminar fluid shear stress
AKT1,GO:BP,GO:0099175,regulation of postsynapse organization
AKT1,GO:BP,GO:0106004,tRNA (guanine-N7)-methylation
AKT1,GO:BP,GO:0110002,regulation of tRNA methylation
AKT1,GO:BP,GO:0140052,cellular response to oxidised low-density lipoprotein particle stimulus
AKT1,GO:BP,GO:0140896,cGAS/STING signaling pathway
AKT1,GO:BP,GO:0150033,negative regulation of protein localization to lysosome
AKT1,GO:BP,GO:0160049,negative regulation of cGAS/STING signaling pathway
AKT1,GO:BP,GO:0160213,beta-arrestin-dependent dopamine receptor signaling pathway
AKT1,GO:BP,GO:1900087,positive regulation of G1/S transition of mitotic cell cycle
AKT1,GO:BP,GO:1900182,positive regulation of protein localization to nucleus
AKT1,GO:BP,GO:1901653,cellular response to peptide
AKT1,GO:BP,GO:1901796,regulation of signal transduction by p53 class mediator
AKT1,GO:BP,GO:1902018,negative regulation of cilium assembly
AKT1,GO:BP,GO:1902018,negative regulation of cilium assembly
AKT1,GO:BP,GO:1902176,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
AKT1,GO:BP,GO:1903038,negative regulation of leukocyte cell-cell adhesion
AKT1,GO:BP,GO:1903078,positive regulation of protein localization to plasma membrane
AKT1,GO:BP,GO:1903318,negative regulation of protein maturation
AKT1,GO:BP,GO:1903384,negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway
AKT1,GO:BP,GO:1903898,negative regulation of PERK-mediated unfolded protein response
AKT1,GO:BP,GO:1903898,negative regulation of PERK-mediated unfolded protein response
AKT1,GO:BP,GO:1904262,negative regulation of TORC1 signaling
AKT1,GO:BP,GO:1904263,positive regulation of TORC1 signaling
AKT1,GO:BP,GO:1904263,positive regulation of TORC1 signaling
AKT1,GO:BP,GO:1904515,positive regulation of TORC2 signaling
AKT1,GO:BP,GO:1905552,positive regulation of protein localization to endoplasmic reticulum
AKT1,GO:BP,GO:1905786,positive regulation of anaphase-promoting complex-dependent catabolic process
AKT1,GO:BP,GO:1990090,cellular response to nerve growth factor stimulus
AKT1,GO:BP,GO:1990418,response to insulin-like growth factor stimulus
AKT1,GO:BP,GO:2000010,positive regulation of protein localization to cell surface
AKT1,GO:BP,GO:2000074,regulation of type B pancreatic cell development
AKT1,GO:BP,GO:2000402,negative regulation of lymphocyte migration
AKT1,GO:BP,GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand
AKT1,GO:BP,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway
AKT1,GO:MF,GO:0000166,nucleotide binding
AKT1,GO:MF,GO:0004672,protein kinase activity
AKT1,GO:MF,GO:0004672,protein kinase activity
AKT1,GO:MF,GO:0004672,protein kinase activity
AKT1,GO:MF,GO:0004674,protein serine/threonine kinase activity
AKT1,GO:MF,GO:0004674,protein serine/threonine kinase activity
AKT1,GO:MF,GO:0004674,protein serine/threonine kinase activity
AKT1,GO:MF,GO:0004674,protein serine/threonine kinase activity
AKT1,GO:MF,GO:0004674,protein serine/threonine kinase activity
AKT1,GO:MF,GO:0004674,protein serine/threonine kinase activity
AKT1,GO:MF,GO:0004674,protein serine/threonine kinase activity
AKT1,GO:MF,GO:0004674,protein serine/threonine kinase activity
AKT1,GO:MF,GO:0004712,protein serine/threonine/tyrosine kinase activity
AKT1,GO:MF,GO:0005515,protein binding
AKT1,GO:MF,GO:0005516,calmodulin binding
AKT1,GO:MF,GO:0005524,ATP binding
AKT1,GO:MF,GO:0005524,ATP binding
AKT1,GO:MF,GO:0005524,ATP binding
AKT1,GO:MF,GO:0005547,"phosphatidylinositol-3,4,5-trisphosphate binding"
AKT1,GO:MF,GO:0016301,kinase activity
AKT1,GO:MF,GO:0016301,kinase activity
AKT1,GO:MF,GO:0016740,transferase activity
AKT1,GO:MF,GO:0019899,enzyme binding
AKT1,GO:MF,GO:0019900,kinase binding
AKT1,GO:MF,GO:0019901,protein kinase binding
AKT1,GO:MF,GO:0030235,nitric-oxide synthase regulator activity
AKT1,GO:MF,GO:0030291,protein serine/threonine kinase inhibitor activity
AKT1,GO:MF,GO:0030291,protein serine/threonine kinase inhibitor activity
AKT1,GO:MF,GO:0042802,identical protein binding
AKT1,GO:MF,GO:0042803,protein homodimerization activity
AKT1,GO:MF,GO:0043325,"phosphatidylinositol-3,4-bisphosphate binding"
AKT1,GO:MF,GO:0071889,14-3-3 protein binding
AKT1,GO:MF,GO:0099104,potassium channel activator activity
AKT1,GO:MF,GO:0106310,protein serine kinase activity
AKT1,GO:MF,GO:0106310,protein serine kinase activity
AKT1,GO:MF,GO:1904841,TORC2 complex binding
AKT1,GO:CC,GO:0005634,nucleus
AKT1,GO:CC,GO:0005634,nucleus
AKT1,GO:CC,GO:0005634,nucleus
AKT1,GO:CC,GO:0005654,nucleoplasm
AKT1,GO:CC,GO:0005654,nucleoplasm
AKT1,GO:CC,GO:0005737,cytoplasm
AKT1,GO:CC,GO:0005737,cytoplasm
AKT1,GO:CC,GO:0005737,cytoplasm
AKT1,GO:CC,GO:0005737,cytoplasm
AKT1,GO:CC,GO:0005737,cytoplasm
AKT1,GO:CC,GO:0005739,mitochondrion
AKT1,GO:CC,GO:0005739,mitochondrion
AKT1,GO:CC,GO:0005758,mitochondrial intermembrane space
AKT1,GO:CC,GO:0005758,mitochondrial intermembrane space
AKT1,GO:CC,GO:0005758,mitochondrial intermembrane space
AKT1,GO:CC,GO:0005783,endoplasmic reticulum
AKT1,GO:CC,GO:0005819,spindle
AKT1,GO:CC,GO:0005829,cytosol
AKT1,GO:CC,GO:0005829,cytosol
AKT1,GO:CC,GO:0005829,cytosol
AKT1,GO:CC,GO:0005886,plasma membrane
AKT1,GO:CC,GO:0005886,plasma membrane
AKT1,GO:CC,GO:0005886,plasma membrane
AKT1,GO:CC,GO:0005911,cell-cell junction
AKT1,GO:CC,GO:0005929,cilium
AKT1,GO:CC,GO:0005938,cell cortex
AKT1,GO:CC,GO:0015630,microtubule cytoskeleton
AKT1,GO:CC,GO:0016020,membrane
AKT1,GO:CC,GO:0016020,membrane
AKT1,GO:CC,GO:0030027,lamellipodium
AKT1,GO:CC,GO:0031982,vesicle
AKT1,GO:CC,GO:0032991,protein-containing complex
AKT1,GO:CC,GO:0036064,ciliary basal body
AKT1,GO:CC,GO:0036064,ciliary basal body
AKT1,GO:CC,GO:0098794,postsynapse
AKT1,GO:CC,GO:0098978,glutamatergic synapse
AKT1,KEGG,hsa04010,MAPK signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04012,ErbB signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04014,Ras signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04015,Rap1 signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04024,cAMP signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04062,Chemokine signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04068,FoxO signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04140,Autophagy - animal - Homo sapiens (human)
AKT1,KEGG,hsa04150,mTOR signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04152,AMPK signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04210,Apoptosis - Homo sapiens (human)
AKT1,KEGG,hsa04211,Longevity regulating pathway - Homo sapiens (human)
AKT1,KEGG,hsa04213,Longevity regulating pathway - multiple species - Homo sapiens (human)
AKT1,KEGG,hsa04218,Cellular senescence - Homo sapiens (human)
AKT1,KEGG,hsa04261,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
AKT1,KEGG,hsa04370,VEGF signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04371,Apelin signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04380,Osteoclast differentiation - Homo sapiens (human)
AKT1,KEGG,hsa04510,Focal adhesion - Homo sapiens (human)
AKT1,KEGG,hsa04550,Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)
AKT1,KEGG,hsa04611,Platelet activation - Homo sapiens (human)
AKT1,KEGG,hsa04613,Neutrophil extracellular trap formation - Homo sapiens (human)
AKT1,KEGG,hsa04620,Toll-like receptor signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04625,C-type lectin receptor signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04660,T cell receptor signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04662,B cell receptor signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04664,Fc epsilon RI signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04666,Fc gamma R-mediated phagocytosis - Homo sapiens (human)
AKT1,KEGG,hsa04668,TNF signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04725,Cholinergic synapse - Homo sapiens (human)
AKT1,KEGG,hsa04728,Dopaminergic synapse - Homo sapiens (human)
AKT1,KEGG,hsa04910,Insulin signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04914,Progesterone-mediated oocyte maturation - Homo sapiens (human)
AKT1,KEGG,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04923,Regulation of lipolysis in adipocytes - Homo sapiens (human)
AKT1,KEGG,hsa04926,Relaxin signaling pathway - Homo sapiens (human)
AKT1,KEGG,hsa04929,GnRH secretion - Homo sapiens (human)
AKT1,KEGG,hsa04931,Insulin resistance - Homo sapiens (human)
AKT1,KEGG,hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
AKT1,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
AKT1,KEGG,hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
AKT1,KEGG,hsa04973,Carbohydrate digestion and absorption - Homo sapiens (human)
AKT1,KEGG,hsa05010,Alzheimer disease - Homo sapiens (human)
AKT1,KEGG,hsa05017,Spinocerebellar ataxia - Homo sapiens (human)
AKT1,KEGG,hsa05131,Shigellosis - Homo sapiens (human)
AKT1,KEGG,hsa05132,Salmonella infection - Homo sapiens (human)
AKT1,KEGG,hsa05135,Yersinia infection - Homo sapiens (human)
AKT1,KEGG,hsa05142,Chagas disease - Homo sapiens (human)
AKT1,KEGG,hsa05145,Toxoplasmosis - Homo sapiens (human)
AKT1,KEGG,hsa05152,Tuberculosis - Homo sapiens (human)
AKT1,KEGG,hsa05160,Hepatitis C - Homo sapiens (human)
AKT1,KEGG,hsa05161,Hepatitis B - Homo sapiens (human)
AKT1,KEGG,hsa05162,Measles - Homo sapiens (human)
AKT1,KEGG,hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
AKT1,KEGG,hsa05164,Influenza A - Homo sapiens (human)
AKT1,KEGG,hsa05165,Human papillomavirus infection - Homo sapiens (human)
AKT1,KEGG,hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
AKT1,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
AKT1,KEGG,hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
AKT1,KEGG,hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
AKT1,KEGG,hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
AKT1,KEGG,hsa05200,Pathways in cancer - Homo sapiens (human)
AKT1,KEGG,hsa05205,Proteoglycans in cancer - Homo sapiens (human)
AKT1,KEGG,hsa05210,Colorectal cancer - Homo sapiens (human)
AKT1,KEGG,hsa05211,Renal cell carcinoma - Homo sapiens (human)
AKT1,KEGG,hsa05212,Pancreatic cancer - Homo sapiens (human)
AKT1,KEGG,hsa05213,Endometrial cancer - Homo sapiens (human)
AKT1,KEGG,hsa05214,Glioma - Homo sapiens (human)
AKT1,KEGG,hsa05215,Prostate cancer - Homo sapiens (human)
AKT1,KEGG,hsa05218,Melanoma - Homo sapiens (human)
AKT1,KEGG,hsa05220,Chronic myeloid leukemia - Homo sapiens (human)
AKT1,KEGG,hsa05221,Acute myeloid leukemia - Homo sapiens (human)
AKT1,KEGG,hsa05222,Small cell lung cancer - Homo sapiens (human)
AKT1,KEGG,hsa05223,Non-small cell lung cancer - Homo sapiens (human)
AKT1,KEGG,hsa05224,Breast cancer - Homo sapiens (human)
AKT1,KEGG,hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
AKT1,KEGG,hsa05226,Gastric cancer - Homo sapiens (human)
AKT1,KEGG,hsa05230,Central carbon metabolism in cancer - Homo sapiens (human)
AKT1,KEGG,hsa05231,Choline metabolism in cancer - Homo sapiens (human)
AKT1,KEGG,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
AKT1,KEGG,hsa05415,Diabetic cardiomyopathy - Homo sapiens (human)
AKT1,KEGG,hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
AKT1,KEGG,hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
AKT1,REAC,R-HSA-109581,Apoptosis
AKT1,REAC,R-HSA-109582,Hemostasis
AKT1,REAC,R-HSA-109606,Intrinsic Pathway for Apoptosis
AKT1,REAC,R-HSA-111447,Activation of BAD and translocation to mitochondria 
AKT1,REAC,R-HSA-114452,Activation of BH3-only proteins
AKT1,REAC,R-HSA-1227986,Signaling by ERBB2
AKT1,REAC,R-HSA-1257604,PIP3 activates AKT signaling
AKT1,REAC,R-HSA-1257604,PIP3 activates AKT signaling
AKT1,REAC,R-HSA-1266738,Developmental Biology
AKT1,REAC,R-HSA-1280215,Cytokine Signaling in Immune system
AKT1,REAC,R-HSA-1280218,Adaptive Immune System
AKT1,REAC,R-HSA-1358803,Downregulation of ERBB2:ERBB3 signaling
AKT1,REAC,R-HSA-1430728,Metabolism
AKT1,REAC,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane
AKT1,REAC,R-HSA-1474151,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation"
AKT1,REAC,R-HSA-157118,Signaling by NOTCH
AKT1,REAC,R-HSA-162582,Signal Transduction
AKT1,REAC,R-HSA-162582,Signal Transduction
AKT1,REAC,R-HSA-1640170,Cell Cycle
AKT1,REAC,R-HSA-1643685,Disease
AKT1,REAC,R-HSA-165159,MTOR signalling
AKT1,REAC,R-HSA-168256,Immune System
AKT1,REAC,R-HSA-186712,Regulation of beta-cell development
AKT1,REAC,R-HSA-194138,Signaling by VEGF
AKT1,REAC,R-HSA-195721,Signaling by WNT
AKT1,REAC,R-HSA-196854,Metabolism of vitamins and cofactors
AKT1,REAC,R-HSA-198323,AKT phosphorylates targets in the cytosol
AKT1,REAC,R-HSA-198323,AKT phosphorylates targets in the cytosol
AKT1,REAC,R-HSA-198693,AKT phosphorylates targets in the nucleus
AKT1,REAC,R-HSA-199418,Negative regulation of the PI3K/AKT network
AKT1,REAC,R-HSA-199991,Membrane Trafficking
AKT1,REAC,R-HSA-199991,Membrane Trafficking
AKT1,REAC,R-HSA-201681,TCF dependent signaling in response to WNT
AKT1,REAC,R-HSA-202131,Metabolism of nitric oxide: NOS3 activation and regulation
AKT1,REAC,R-HSA-203615,eNOS activation
AKT1,REAC,R-HSA-210745,Regulation of gene expression in beta cells
AKT1,REAC,R-HSA-211163,AKT-mediated inactivation of FOXO1A
AKT1,REAC,R-HSA-212436,Generic Transcription Pathway
AKT1,REAC,R-HSA-212436,Generic Transcription Pathway
AKT1,REAC,R-HSA-2219528,PI3K/AKT Signaling in Cancer
AKT1,REAC,R-HSA-2262752,Cellular responses to stress
AKT1,REAC,R-HSA-354192,Integrin signaling
AKT1,REAC,R-HSA-3700989,Transcriptional Regulation by TP53
AKT1,REAC,R-HSA-372790,Signaling by GPCR
AKT1,REAC,R-HSA-3769402,Deactivation of the beta-catenin transactivating complex
AKT1,REAC,R-HSA-388396,GPCR downstream signalling
AKT1,REAC,R-HSA-388841,Regulation of T cell activation by CD28 family
AKT1,REAC,R-HSA-389356,Co-stimulation by CD28
AKT1,REAC,R-HSA-389357,CD28 dependent PI3K/Akt signaling
AKT1,REAC,R-HSA-389513,Co-inhibition by CTLA4
AKT1,REAC,R-HSA-392451,G beta:gamma signalling through PI3Kgamma
AKT1,REAC,R-HSA-397795,G-protein beta:gamma signalling
AKT1,REAC,R-HSA-4420097,VEGFA-VEGFR2 Pathway
AKT1,REAC,R-HSA-449147,Signaling by Interleukins
AKT1,REAC,R-HSA-450385,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA
AKT1,REAC,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements
AKT1,REAC,R-HSA-450604,KSRP (KHSRP) binds and destabilizes mRNA
AKT1,REAC,R-HSA-453279,Mitotic G1 phase and G1/S transition
AKT1,REAC,R-HSA-5218920,VEGFR2 mediated vascular permeability
AKT1,REAC,R-HSA-5357801,Programmed Cell Death
AKT1,REAC,R-HSA-5628897,TP53 Regulates Metabolic Genes
AKT1,REAC,R-HSA-5633007,Regulation of TP53 Activity
AKT1,REAC,R-HSA-5653656,Vesicle-mediated transport
AKT1,REAC,R-HSA-5653656,Vesicle-mediated transport
AKT1,REAC,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
AKT1,REAC,R-HSA-5663205,Infectious disease
AKT1,REAC,R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer
AKT1,REAC,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling
AKT1,REAC,R-HSA-6804757,Regulation of TP53 Degradation
AKT1,REAC,R-HSA-6804758,Regulation of TP53 Activity through Acetylation
AKT1,REAC,R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors
AKT1,REAC,R-HSA-6806003,Regulation of TP53 Expression and Degradation
AKT1,REAC,R-HSA-6807070,PTEN Regulation
